ShooterID,Age,Solo,Fatalities,LocationCrimeRate,ServedMilitary,ServedLawEnforcement,Gender_Male,Ethnicity_White,Motive_Personal Target,Weapon_Handgun,WealthClass_Low,StatedReligion_Undefined,EducationLevel_High School,Motive_Organizational Target,Weapon_Rifle,WealthClass_Middle,StatedReligion_Christian,EducationLevel_Some College,Ethnicity_Asian,Ethnicity_Black,Ethnicity_Hispanic,Motive_Religious,Weapon_Multiple,WealthClass_High,StatedReligion_Muslim,EducationLevel_Graduate
748,39,True,5,57.08789773220692,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
749,40,True,3,47.04974406499194,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
750,41,False,6,47.75822958406199,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
751,41,True,4,59.292218013240976,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
752,50,False,6,57.698286330937705,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
753,37,False,7,53.00996922612663,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
754,46,False,7,60.2738305961543,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
755,53,False,3,40.55280467271856,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
756,41,False,6,60.278434890617866,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
757,39,True,5,56.66432815216425,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
758,43,True,8,48.028364064517376,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
759,53,True,11,44.96673250133521,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
760,46,False,5,55.84929097921939,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
761,41,False,2,64.85066695737434,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
762,48,True,7,53.40334737602076,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
763,37,True,8,49.03120488637012,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
764,49,False,5,56.33901782095377,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
765,47,True,9,67.74610267086432,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
766,42,False,8,58.01909869144601,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
767,39,False,6,58.775813917465854,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
768,38,False,7,63.559590451793895,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
769,48,False,7,58.30790179568676,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
770,53,False,5,49.53321204987892,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
771,40,True,4,42.78804533671375,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
772,48,False,6,48.54842816155217,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
773,30,False,7,47.266915864316275,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
774,40,True,4,59.61515683657929,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
775,44,True,6,60.588436359443754,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
776,38,True,5,56.229004432008416,True,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
777,38,True,7,46.11915616209779,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
778,40,False,8,67.50617916748688,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
779,47,False,3,52.08652850312288,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
780,43,True,6,59.22436707211076,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
781,29,True,10,55.34527385689692,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
782,30,False,5,56.4606443827494,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
783,40,True,5,58.97728802338278,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
784,48,True,7,50.12785886879334,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
785,25,False,6,64.13781698385617,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
786,41,False,8,43.94346208038909,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
787,41,True,3,47.73010585774881,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
788,54,True,5,64.04700562035958,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
789,42,True,9,59.1300333277313,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
790,47,False,6,72.78273768377004,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
791,45,False,11,55.478453105571916,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
792,30,True,5,66.90300507521366,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
793,50,False,7,41.997648521356176,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
794,46,False,5,45.105395187619635,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
795,48,True,4,61.26867876191882,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
796,72,True,1,42.8174252206986,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
797,30,False,10,53.61842675093357,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
798,57,True,7,63.17046358553011,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
799,42,True,2,58.50819885142068,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
800,47,False,6,55.077666542237054,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
801,44,False,6,51.856247718194794,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
802,42,False,7,56.415581122143756,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
803,41,False,4,59.04073860662871,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
804,47,False,6,50.37373964109672,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
805,34,True,4,57.60215219608433,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
806,50,False,5,62.54901520939097,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
807,42,True,5,53.442653066900995,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
808,37,True,8,55.47685995098456,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
809,41,False,4,58.38645183801945,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
810,53,False,5,58.85933951262821,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
811,41,True,8,61.149175010989076,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
812,47,False,6,47.89937530812635,True,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
813,39,True,5,51.29754248330283,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
814,50,True,5,51.55684915565242,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
815,49,True,9,48.67261484386126,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
816,57,False,8,42.4111025504953,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
817,43,False,8,32.21864741091605,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
818,49,True,4,63.36816898227086,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
819,45,False,9,44.1227489688672,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
820,54,True,4,65.96556388694135,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
821,39,False,7,60.17586642031524,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
822,50,True,4,52.16018134135623,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
823,43,True,4,59.31495473370313,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
824,44,False,10,57.97593272699605,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
825,45,True,8,47.287579459421586,True,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
826,46,True,6,54.89515558459259,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
827,44,False,6,48.141128592209554,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
828,46,False,5,59.57889601519764,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
829,56,True,5,49.99345333740428,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
830,51,True,4,54.3235932466233,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
831,51,True,7,54.02140756692475,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
832,41,False,3,55.851053003775675,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
833,38,True,7,66.63788556779815,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
834,51,False,7,53.31327592000857,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
835,51,False,8,63.52548999382161,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
836,55,True,11,58.359978960345266,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
837,40,True,6,64.92881782225608,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
838,43,True,3,52.63094950629627,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
839,33,True,8,59.872953693786975,True,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
840,42,False,3,54.58512384179761,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
841,51,True,10,34.074248851857504,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
842,41,True,6,47.37109490485667,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
843,49,False,7,59.07663862166926,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
844,43,True,3,58.61385441395999,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
845,47,False,4,45.93515827955554,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
846,36,True,6,56.542572841866026,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
847,45,False,6,58.522821585678535,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
848,24,False,6,54.75734101183675,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
849,43,False,6,60.10173046361746,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
850,33,False,7,59.14788715550138,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
851,53,True,7,54.75399494416705,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
852,50,True,3,51.42422626795117,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
853,48,False,3,62.29779114464757,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
854,55,False,3,58.24213468515175,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
855,38,True,7,45.32997143228791,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
856,57,True,6,56.546283592569715,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
857,51,True,4,46.942827033795865,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
858,43,True,6,48.24802447299577,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
859,52,True,9,50.43662975230054,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
860,37,False,5,55.31411264961791,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
861,39,True,3,57.621399043139,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
862,40,True,11,52.1374067753111,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
863,41,False,6,52.443721685943856,True,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
864,37,False,6,51.477294412888234,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
865,53,False,8,62.3325954596134,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
866,43,False,3,35.02939547480243,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
867,47,True,7,52.83925813227652,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
868,41,False,6,65.81489356767656,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
869,32,False,5,58.62061035194171,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
870,46,True,5,63.867930683969874,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
871,31,False,8,40.760257983423536,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
872,44,False,7,46.30425537971614,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
873,35,True,8,58.59833698480527,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
874,58,True,3,65.85441415280367,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
875,51,True,7,47.01134648208691,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
876,45,True,8,52.28566752105434,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
877,53,True,4,57.81024899306897,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
878,39,False,4,44.832511220386124,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
879,48,True,8,58.65183881706688,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
880,46,False,4,36.27020745674634,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
881,46,False,6,58.445676251253985,True,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
882,53,False,2,48.034405224785104,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
883,50,False,4,51.866819666385105,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
884,47,True,4,59.563187635558776,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
885,33,True,6,58.130765088445756,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
886,38,False,8,54.944131569538065,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
887,44,False,6,61.78328386144745,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
888,45,False,7,43.09876791166823,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
889,37,True,9,56.430900600509894,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
890,61,False,10,49.46880908399062,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
891,55,True,6,61.42622028075991,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
892,49,False,8,59.80946948745284,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
893,45,False,8,60.063437532048034,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
894,43,True,8,66.51767282894994,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
895,38,False,6,62.884432727044846,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
896,45,True,6,53.898050663586126,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
897,46,True,4,54.99112502558752,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
898,36,False,10,59.206568664982086,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
899,47,False,3,55.95322272323481,True,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
900,43,False,4,59.936213253368024,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
901,31,False,8,39.3877570265888,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
902,38,True,7,68.16562463155321,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
903,42,False,4,55.427200084894245,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
904,58,False,5,43.642742683752076,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
905,48,True,4,48.60344653891535,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
906,35,False,4,40.09471064181544,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
907,48,True,7,47.36835443869975,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
908,34,False,5,54.0042609995215,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
909,52,True,5,65.60300228746082,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
910,41,True,6,57.87472209793861,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
911,44,True,6,56.63002428375203,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
912,54,False,5,47.054268351490016,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
913,35,True,3,49.22860286042542,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
914,35,True,6,49.771506146394636,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
915,40,False,5,50.05709971469726,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
916,52,False,5,52.539241866259765,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
917,34,True,8,53.06792256798463,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
918,25,True,5,52.62645138461206,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
919,41,True,9,50.30073038812063,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
920,48,True,9,55.94537216068559,True,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
921,53,False,3,52.79909651643258,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
922,41,False,5,43.83102927644441,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
923,42,False,7,55.24067275580555,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
924,53,True,4,54.182652015528966,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
925,31,False,4,43.942607832113765,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
926,42,False,5,50.860889873124236,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
927,46,False,8,59.17950792707951,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
928,48,False,4,47.04485042937507,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
929,41,False,6,46.30474651190055,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
930,45,False,6,52.72581464605783,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
931,27,True,3,59.360525888683746,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
932,40,False,3,67.67229313505887,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
933,48,False,6,59.61254748397579,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
934,38,False,7,62.59379418109276,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
935,45,True,6,57.426883399511645,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
936,48,False,7,50.20418814250089,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
937,42,False,5,59.56197753617839,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
938,46,True,6,54.400743657503156,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
939,38,True,7,57.63923686479609,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
940,43,False,4,48.37779121554327,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
941,49,False,5,58.26512060587864,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
942,46,False,8,54.15644262263872,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
943,40,True,6,56.61880423028859,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
944,46,False,9,54.40448777622407,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
945,50,True,2,53.05957819260822,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
946,30,True,8,58.39283545732886,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
947,53,True,5,52.157362097759055,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
948,42,True,9,43.87918308735687,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
949,47,True,9,41.88220947022288,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
950,53,True,4,56.290915985988846,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
951,35,True,2,51.86947529689801,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
952,40,True,6,42.89630575797565,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
953,42,False,6,55.745744769376465,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
954,39,True,7,54.34287811518649,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
955,57,True,8,51.502704847440874,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
956,39,False,5,56.727665227265966,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
957,41,True,8,64.20565807075462,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
958,46,False,10,63.99213503079597,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
959,36,True,5,56.00635250176009,True,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
960,42,True,3,54.40702696996003,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
961,47,False,5,56.104146453281764,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
962,42,False,3,57.163048529420436,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
963,44,False,8,53.12191276059362,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
964,41,False,9,56.22180141967171,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
965,34,False,7,43.98459300270742,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
966,47,True,7,55.56944218342735,True,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
967,57,True,6,58.337695165172235,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
968,45,True,9,51.571106405955156,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
969,46,True,5,54.33169148999731,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
970,49,False,5,47.21946233509213,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
971,36,False,5,46.2478049192848,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
972,56,True,6,56.475705545714334,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
973,46,False,2,49.89305888983669,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
974,56,False,6,42.56222036896783,False,True,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
975,39,True,6,47.21755190605891,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
976,57,True,5,48.23534634345552,False,False,True,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False
