ShooterID,Solo,Fatalities,LocationCrimeRate,ServedMilitary,ServedLawEnforcement,Gender_Male,Ethnicity_White,Motive_Personal Target,Weapon_Handgun,WealthClass_Low,StatedReligion_Christian,EducationLevel_High School,Ethnicity_Black,Motive_Organizational Target,Weapon_Rifle,WealthClass_Middle,StatedReligion_Muslim,EducationLevel_Some College,Ethnicity_Hispanic,Motive_Religious,Weapon_Multiple,WealthClass_High,StatedReligion_Other,EducationLevel_Graduate
707,False,5,56.14727690479213,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
708,False,2,44.60771754347645,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
709,False,6,45.56050764420131,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
710,True,4,42.67744688902723,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
711,True,2,54.7859667583562,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
712,False,4,49.62730200937558,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
713,True,2,43.141666365792176,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
714,True,3,47.22652760403228,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
715,True,4,28.501943084706806,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
716,True,7,55.4458065442665,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
717,True,5,48.80477352351185,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
718,True,5,33.15633294293072,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
719,False,7,39.80322991073143,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
720,False,9,47.048841562096776,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
721,True,7,40.80080468626614,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
722,True,6,55.55344526580241,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
723,False,6,52.93001020193808,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
724,True,9,52.516751604625085,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
725,False,2,31.769571453497065,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
726,False,3,46.32179110055174,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
727,False,9,45.11668484573661,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
728,True,3,43.32161882126789,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
729,False,8,47.09377303185402,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
730,True,5,42.11633255039756,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
731,False,4,51.506545130651524,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
732,False,9,55.3658594803644,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
733,True,2,54.7626861689657,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
734,True,5,49.03462123801964,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
735,True,10,63.99467787433451,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
736,False,5,57.979825801503566,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
737,True,4,49.28909257429214,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
738,False,7,46.62409452858938,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
739,True,3,59.366190139473446,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
740,False,6,57.05306477933913,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
741,False,3,40.127009573230396,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
742,False,3,57.60074923460122,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
743,False,4,48.9193852569325,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
744,True,1,43.97361928584649,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
745,True,2,36.14555898531536,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
746,False,4,48.11758663711539,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
747,True,5,49.914406903460524,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
748,True,8,61.11129357877152,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
749,True,7,56.7006366542408,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
750,True,7,45.91979295036776,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
751,True,2,52.72539675953816,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
752,False,6,55.783745958709765,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
753,True,8,50.60170171612051,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
754,False,6,45.889920886781574,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
755,True,4,46.27479280629588,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
756,False,4,52.698311493198666,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
757,True,4,52.890863958675325,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
758,False,1,47.94931768965519,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
759,False,6,31.665934564626625,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
760,True,8,40.966340908960966,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
761,False,7,54.33782245128479,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
762,False,7,35.08413401850887,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
763,False,6,58.28926711457051,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
764,False,6,57.253100827969526,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
765,True,4,50.28767467353244,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
766,False,3,54.18551723960025,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
767,True,6,53.7014227485122,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
768,True,3,49.181888101436506,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
769,False,10,40.382776176880014,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
770,True,5,56.770910825431805,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
771,False,6,59.850610079685445,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
772,False,6,41.53986633030361,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
773,False,4,40.12121496381211,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
774,False,6,49.042421666698615,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
775,True,5,45.61642783054485,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
776,True,3,51.01464468143821,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
777,True,2,58.45595827902271,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
778,True,3,34.28030693209253,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
779,True,2,61.06890366133408,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
780,True,8,47.15332090686156,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
781,False,7,53.58245285055346,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
782,False,4,54.33108086673126,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
783,True,3,55.14738807938457,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
784,False,3,50.43335672820998,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
785,True,6,52.06892421250722,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
786,True,5,52.023154354237825,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
787,False,1,45.58802039454387,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
788,False,8,37.693613659939615,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
789,False,9,41.46569920564364,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
790,True,4,49.27033414351376,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
791,False,7,44.4923534017253,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
792,False,3,44.508527493273256,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
793,False,7,62.594757319803364,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
794,False,5,56.01226357661911,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
795,False,6,48.23546823863018,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
796,False,8,54.704244619588096,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
797,False,2,47.0581197608637,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
798,False,4,50.77506403930548,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
799,False,9,53.09140053893241,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
800,True,4,47.07675822559685,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
801,False,4,45.20324616724033,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
802,True,3,58.56752272927953,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
803,True,4,54.298790770386745,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
804,False,4,34.21772385195098,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
805,False,6,45.32304848977873,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
806,False,7,44.531092502139245,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
807,True,3,45.65203337831321,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
808,False,6,56.03681602131227,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
809,True,8,50.13444177602584,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
810,False,7,40.272592304011184,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
811,False,3,47.31749614128969,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
812,False,4,53.79216353331333,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
813,False,6,48.46248489126372,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
814,False,8,45.48726834185556,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
815,False,3,52.318534951169696,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
816,True,4,61.327347426073544,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
817,True,3,53.22997383070963,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
818,False,8,59.10659059122189,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
819,False,1,45.95670047494568,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
820,True,3,49.941465222131576,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
821,False,7,49.80013610825022,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
822,True,5,50.83075358847384,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
823,False,9,53.08363724466641,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
824,False,5,43.56721615261655,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
825,False,4,54.53132879859435,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
826,False,5,38.60479842731348,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
827,True,7,40.64970336245323,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
828,True,3,64.94938270821261,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
829,False,6,46.42915482364787,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
830,False,7,55.10663545690342,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
831,True,4,61.88803274698869,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
832,False,4,33.79880744855067,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
833,True,4,57.88372326108997,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
834,False,3,54.5426052438149,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
835,False,4,61.48278096653128,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
836,True,2,41.72933786834761,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
837,True,7,60.15878259868229,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
838,False,6,44.824098978781166,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
839,False,7,57.3834446999366,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
840,False,5,49.74785274971892,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
841,False,4,55.39538164504597,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
842,False,5,50.342084283136074,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
843,False,4,37.124188910692894,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
844,False,7,28.156191839393422,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
845,True,5,51.469408737884436,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
846,True,6,48.15385473658056,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
847,True,5,52.78754665994205,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
848,False,2,48.234925739094976,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
849,True,4,64.12654167902474,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
850,False,4,51.61375989479813,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
851,False,6,46.87136590692134,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
852,False,11,52.361541464428065,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
853,True,6,46.999276421830864,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
854,True,8,50.65051163879791,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
855,True,5,41.477638689349156,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
856,True,3,49.939903586982766,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
857,True,5,46.655033227753776,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
858,False,1,42.14084362241924,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
859,False,8,63.8301510765085,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
860,False,6,42.41385241041884,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
861,False,4,50.04874956409356,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
862,True,7,44.3803437553587,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
863,False,1,52.07927629615912,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
864,False,7,41.07930405871758,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
865,True,3,55.882497767548855,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
866,False,9,64.25309330451189,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
867,True,4,44.12322534029531,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
868,False,2,58.518782038769245,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
869,False,4,47.32684458923017,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
870,True,6,60.5405378475326,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
871,False,2,65.31949290267194,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
872,False,1,48.36406491804079,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
873,False,7,39.35813743373744,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
874,True,7,56.63659071205263,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
875,False,6,51.570920455608814,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
876,True,8,53.512538174443485,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
877,True,7,47.621084707089445,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
878,True,5,43.808550269375104,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
879,False,6,58.12243726676882,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
880,False,6,52.238529961892226,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
881,False,7,39.89510076071392,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
882,False,6,54.808126562420256,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
883,True,3,53.40318018576551,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
884,True,3,47.72290752973505,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
885,True,1,61.338692639696255,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
886,True,5,45.67278786356915,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
887,True,3,48.81709451291611,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
888,True,9,55.38053661577739,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
889,True,8,50.53734065231505,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
890,True,4,40.30903791949095,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
891,True,2,51.28659561095401,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
892,True,3,47.09927145624337,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
893,False,2,55.99897371441384,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
894,False,4,51.05852840796598,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
895,False,4,50.66155357133174,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
896,True,5,42.662241853966634,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
897,True,8,48.38982284460196,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
898,False,6,56.79070765808857,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
899,True,3,44.564245588210404,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
900,True,5,49.772148438386,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
901,True,6,43.44487763845693,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
902,True,3,41.71310151263832,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
903,True,8,49.40598668507453,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
904,True,8,51.21660815414137,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
905,False,5,63.95704057462817,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
906,True,4,46.81177731307654,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
907,True,2,49.64881512656282,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
908,False,6,41.24948537420353,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
909,True,5,54.2856801043484,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
910,True,6,52.78666345547296,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
911,False,7,60.41876274384,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
912,True,3,57.78135506056096,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
913,True,9,52.45984668189598,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
914,True,2,46.7094995028791,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
915,True,0,51.432679065230424,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
916,False,6,49.22290576507767,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
917,False,4,56.673782732665856,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
918,True,6,55.783620429737276,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
919,False,4,47.92509189441671,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
920,False,5,39.76604354121186,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
921,True,2,59.333711101542974,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
922,False,5,54.073117697762434,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
923,True,4,47.76356950599132,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
924,True,3,53.800113436725695,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
925,True,5,50.524029143750205,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
926,True,3,59.23032548353632,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
927,True,3,36.49153837736481,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
928,False,4,47.21966323440597,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
929,True,8,61.19338160835082,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
930,True,5,53.942388824271184,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
931,True,4,62.40824667819946,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
932,False,4,41.447350347855746,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
933,False,4,57.50537701156941,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
934,False,4,57.08557096417683,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
935,False,7,38.22790025269816,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
936,False,8,47.93148397326841,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
937,True,7,49.254296263641415,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
938,False,3,38.66310779862816,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
939,False,6,48.077783714356926,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
940,False,6,56.11228198545024,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
941,False,4,47.26353858332682,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
942,True,6,51.694932089718186,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
943,True,9,51.74559197909356,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
944,True,6,49.91499612202864,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
945,False,4,45.063725831822,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
946,True,6,54.61169782418729,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
947,True,7,38.89076366931806,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
948,False,4,50.06011696955728,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
949,True,3,59.698404383626624,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
950,False,4,46.86838725111149,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
951,True,5,44.90875144948406,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False
