id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,expensive,year_last_sold,month_last_sold,day_last_sold,waterfront_No,waterfront_Yes,roof_type_Asphalt,roof_type_Clay,roof_type_Metal
123059046.0,471000.0,4.0,2.25,3410.0,57063.0,2.0,0.0,4.0,8.0,2410.0,1000.0,1978.0,0.0,98059.0,47.505,-122.11,2870.0,145490.0,0.0,2015.0,3.0,26.0,1.0,0.0,1.0,0.0,0.0
5201000030.0,597000.0,4.0,2.5,2370.0,41338.0,2.0,0.0,3.0,8.0,2370.0,0.0,1995.0,0.0,98077.0,47.7379,-122.052,2340.0,46661.0,1.0,2015.0,3.0,23.0,1.0,0.0,1.0,0.0,0.0
8965500030.0,804000.0,5.0,3.5,2770.0,9305.0,2.0,0.0,3.0,9.0,2770.0,0.0,1985.0,0.0,98006.0,47.5628,-122.114,2520.0,9773.0,1.0,2014.0,9.0,23.0,1.0,0.0,1.0,0.0,0.0
4019300030.0,357000.0,3.0,1.75,1250.0,17493.0,1.0,0.0,3.0,7.0,1250.0,0.0,1972.0,0.0,98155.0,47.7613,-122.274,2180.0,19553.0,0.0,2014.0,10.0,13.0,1.0,0.0,0.0,0.0,1.0
8929000030.0,419990.0,3.0,2.5,1690.0,1689.0,2.0,0.0,3.0,8.0,1150.0,540.0,2014.0,0.0,98029.0,47.5528,-121.999,1540.0,1689.0,0.0,2014.0,8.0,21.0,1.0,0.0,1.0,0.0,0.0
7880020030.0,725000.0,4.0,2.5,3040.0,35201.0,2.0,0.0,4.0,10.0,3040.0,0.0,1987.0,0.0,98027.0,47.4872,-122.066,2990.0,35416.0,1.0,2014.0,11.0,10.0,1.0,0.0,1.0,0.0,0.0
806800400.0,275000.0,3.0,2.5,2710.0,5733.0,2.0,0.0,3.0,7.0,2710.0,0.0,2003.0,0.0,98092.0,47.3357,-122.171,2720.0,5733.0,0.0,2015.0,2.0,9.0,1.0,0.0,1.0,0.0,0.0
7327500270.0,445000.0,3.0,2.25,1190.0,13630.0,1.0,0.0,3.0,7.0,1190.0,0.0,1984.0,0.0,98045.0,47.4813,-121.735,1630.0,14405.0,0.0,2014.0,9.0,25.0,1.0,0.0,1.0,0.0,0.0
8568010310.0,510000.0,3.0,2.5,2300.0,27566.0,2.0,0.0,3.0,9.0,2300.0,0.0,1995.0,0.0,98019.0,47.7369,-121.96,2480.0,16650.0,1.0,2014.0,9.0,12.0,1.0,0.0,0.0,1.0,0.0
1126049105.0,330000.0,4.0,1.0,1360.0,13372.0,1.0,0.0,3.0,7.0,1360.0,0.0,1955.0,0.0,98028.0,47.7622,-122.263,1540.0,10283.0,0.0,2014.0,5.0,27.0,1.0,0.0,1.0,0.0,0.0
3438501662.0,270000.0,3.0,1.0,1500.0,5605.0,1.0,0.0,5.0,6.0,750.0,750.0,1942.0,0.0,98106.0,47.5456,-122.359,1050.0,9100.0,0.0,2014.0,8.0,18.0,1.0,0.0,1.0,0.0,0.0
293000036.0,495000.0,4.0,2.0,1610.0,4770.0,1.0,0.0,4.0,7.0,1230.0,380.0,1941.0,0.0,98126.0,47.5333,-122.381,1180.0,6120.0,0.0,2015.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0
2648000071.0,225000.0,4.0,1.75,1420.0,10300.0,2.0,0.0,3.0,7.0,1420.0,0.0,1950.0,2001.0,98002.0,47.3121,-122.215,1420.0,10300.0,0.0,2015.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0
5273200060.0,716528.0,3.0,1.5,1750.0,5400.0,1.0,0.0,4.0,7.0,1050.0,700.0,1952.0,0.0,98115.0,47.6799,-122.279,1750.0,5400.0,1.0,2015.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0
2025701360.0,260000.0,3.0,2.5,1510.0,6095.0,2.0,0.0,4.0,7.0,1510.0,0.0,1991.0,0.0,98038.0,47.3498,-122.037,1520.0,6000.0,0.0,2014.0,10.0,14.0,1.0,0.0,0.0,0.0,1.0
7787120260.0,471000.0,4.0,2.5,2330.0,9928.0,2.0,0.0,3.0,8.0,2330.0,0.0,1998.0,0.0,98045.0,47.4836,-121.783,2430.0,8175.0,0.0,2014.0,6.0,9.0,1.0,0.0,1.0,0.0,0.0
4154305085.0,690000.0,5.0,3.5,2690.0,4800.0,2.0,2.0,3.0,8.0,1930.0,760.0,1919.0,1984.0,98118.0,47.5592,-122.269,2080.0,4900.0,1.0,2015.0,2.0,26.0,1.0,0.0,1.0,0.0,0.0
967000400.0,548000.0,5.0,1.5,1700.0,7200.0,1.5,0.0,3.0,7.0,1700.0,0.0,1937.0,0.0,98011.0,47.7614,-122.203,1460.0,7194.0,1.0,2015.0,4.0,28.0,1.0,0.0,1.0,0.0,0.0
5101401816.0,505000.0,3.0,1.0,1020.0,5410.0,1.0,0.0,4.0,7.0,880.0,140.0,1928.0,0.0,98115.0,47.6924,-122.31,1580.0,5376.0,1.0,2014.0,7.0,26.0,1.0,0.0,0.0,1.0,0.0
3755000310.0,325000.0,3.0,1.0,1160.0,11799.0,1.0,0.0,3.0,7.0,1160.0,0.0,1966.0,0.0,98034.0,47.7263,-122.229,1220.0,10500.0,0.0,2014.0,12.0,17.0,1.0,0.0,1.0,0.0,0.0
7300200400.0,682000.0,4.0,2.25,2450.0,34092.0,2.0,0.0,4.0,8.0,2450.0,0.0,1980.0,0.0,98075.0,47.5751,-122.049,2410.0,35378.0,1.0,2014.0,11.0,5.0,1.0,0.0,1.0,0.0,0.0
1795920350.0,605000.0,3.0,2.25,2010.0,10760.0,2.0,0.0,3.0,8.0,2010.0,0.0,1985.0,0.0,98052.0,47.7276,-122.103,2240.0,9357.0,1.0,2014.0,6.0,17.0,1.0,0.0,1.0,0.0,0.0
3530440140.0,276200.0,2.0,1.75,1370.0,4495.0,1.0,0.0,4.0,8.0,1370.0,0.0,1975.0,0.0,98198.0,47.3794,-122.317,1370.0,4686.0,0.0,2015.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0
6690500060.0,530000.0,3.0,1.0,1370.0,4040.0,1.5,0.0,3.0,7.0,1370.0,0.0,1906.0,0.0,98103.0,47.6867,-122.354,1220.0,3030.0,1.0,2014.0,7.0,24.0,1.0,0.0,0.0,1.0,0.0
3568200060.0,245000.0,3.0,3.0,1990.0,9600.0,1.0,0.0,3.0,7.0,1440.0,550.0,1988.0,0.0,98003.0,47.3499,-122.296,1670.0,9600.0,0.0,2014.0,9.0,2.0,1.0,0.0,0.0,0.0,1.0
3530200160.0,654950.0,4.0,2.5,2790.0,45902.0,2.0,0.0,3.0,9.0,2790.0,0.0,1987.0,0.0,98077.0,47.7674,-122.086,2890.0,42421.0,1.0,2014.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0
40000228.0,221900.0,2.0,1.0,780.0,6727.0,1.0,0.0,3.0,6.0,780.0,0.0,1939.0,0.0,98168.0,47.4733,-122.281,1860.0,10124.0,0.0,2014.0,10.0,15.0,1.0,0.0,1.0,0.0,0.0
3878900270.0,466000.0,4.0,2.0,2240.0,4508.0,1.0,2.0,4.0,8.0,1340.0,900.0,1926.0,0.0,98178.0,47.5096,-122.25,1930.0,5250.0,0.0,2015.0,4.0,29.0,1.0,0.0,0.0,1.0,0.0
8029600400.0,383150.0,3.0,2.0,2210.0,6387.0,1.0,0.0,3.0,8.0,2210.0,0.0,2003.0,0.0,98003.0,47.265,-122.302,2570.0,6497.0,0.0,2015.0,2.0,13.0,1.0,0.0,1.0,0.0,0.0
4083300510.0,657100.0,4.0,1.0,1390.0,4240.0,1.0,0.0,3.0,7.0,1050.0,340.0,1924.0,0.0,98103.0,47.6596,-122.338,1810.0,4240.0,1.0,2014.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0
1026069155.0,539000.0,3.0,2.0,1800.0,43995.0,2.0,0.0,3.0,8.0,1800.0,0.0,1988.0,0.0,98077.0,47.7585,-122.022,2290.0,51400.0,1.0,2015.0,3.0,12.0,1.0,0.0,1.0,0.0,0.0
3298600340.0,400000.0,6.0,3.0,3320.0,15600.0,1.0,0.0,4.0,8.0,1660.0,1660.0,1977.0,0.0,98092.0,47.2983,-122.166,2330.0,15360.0,0.0,2014.0,9.0,5.0,1.0,0.0,1.0,0.0,0.0
1921059235.0,215000.0,4.0,2.5,1960.0,11600.0,1.0,0.0,5.0,6.0,980.0,980.0,1931.0,0.0,98002.0,47.2898,-122.222,1160.0,7685.0,0.0,2014.0,6.0,20.0,1.0,0.0,0.0,1.0,0.0
2887701420.0,489000.0,2.0,1.0,850.0,2850.0,1.0,0.0,4.0,7.0,850.0,0.0,1927.0,0.0,98115.0,47.6875,-122.309,1450.0,4015.0,0.0,2014.0,11.0,24.0,1.0,0.0,0.0,0.0,1.0
2553300270.0,649000.0,4.0,2.5,2980.0,12764.0,2.0,0.0,3.0,10.0,2980.0,0.0,1994.0,0.0,98075.0,47.5857,-122.027,3080.0,9810.0,1.0,2014.0,11.0,5.0,1.0,0.0,1.0,0.0,0.0
6206100075.0,700000.0,4.0,1.75,1980.0,10800.0,1.0,0.0,4.0,8.0,1320.0,660.0,1953.0,0.0,98005.0,47.5899,-122.173,2310.0,10800.0,1.0,2015.0,5.0,12.0,1.0,0.0,0.0,1.0,0.0
1397300055.0,268500.0,2.0,1.0,790.0,8424.0,1.0,0.0,4.0,6.0,790.0,0.0,1953.0,0.0,98133.0,47.7511,-122.352,1470.0,8424.0,0.0,2014.0,5.0,20.0,1.0,0.0,0.0,0.0,1.0
1357900060.0,515000.0,3.0,2.5,1800.0,5001.0,2.0,0.0,3.0,7.0,1800.0,0.0,1996.0,0.0,98034.0,47.7126,-122.231,2106.0,5618.0,1.0,2014.0,6.0,10.0,1.0,0.0,1.0,0.0,0.0
9346700030.0,685000.0,4.0,2.0,2260.0,10800.0,1.0,0.0,3.0,9.0,2260.0,0.0,1978.0,0.0,98007.0,47.6124,-122.153,2650.0,9900.0,1.0,2015.0,2.0,23.0,1.0,0.0,1.0,0.0,0.0
730000139.0,305000.0,2.0,1.5,800.0,2142.0,2.0,0.0,3.0,7.0,800.0,0.0,2006.0,0.0,98144.0,47.5917,-122.297,1320.0,2742.0,0.0,2014.0,10.0,16.0,1.0,0.0,1.0,0.0,0.0
4219400465.0,950000.0,4.0,2.0,2490.0,4600.0,1.5,2.0,3.0,8.0,2090.0,400.0,1926.0,0.0,98105.0,47.6557,-122.278,2910.0,5000.0,1.0,2015.0,1.0,12.0,1.0,0.0,0.0,1.0,0.0
8947250060.0,292500.0,4.0,2.5,1610.0,4568.0,2.0,0.0,3.0,7.0,1610.0,0.0,2006.0,0.0,98001.0,47.3351,-122.289,1834.0,4604.0,0.0,2015.0,3.0,26.0,1.0,0.0,1.0,0.0,0.0
3293700496.0,270000.0,4.0,1.75,1850.0,7730.0,1.0,0.0,5.0,7.0,1100.0,750.0,1956.0,0.0,98133.0,47.7481,-122.355,2260.0,8581.0,0.0,2014.0,8.0,14.0,1.0,0.0,1.0,0.0,0.0
3293700496.0,450000.0,4.0,1.75,1850.0,7730.0,1.0,0.0,5.0,7.0,1100.0,750.0,1956.0,0.0,98133.0,47.7481,-122.355,2260.0,8581.0,0.0,2014.0,12.0,4.0,1.0,0.0,1.0,0.0,0.0
2921700060.0,535000.0,4.0,1.0,1920.0,6480.0,1.5,0.0,3.0,7.0,1920.0,0.0,1920.0,0.0,98117.0,47.6897,-122.374,1600.0,6470.0,1.0,2014.0,10.0,27.0,1.0,0.0,0.0,0.0,1.0
3629870200.0,550000.0,3.0,2.5,1740.0,3082.0,2.0,0.0,3.0,8.0,1740.0,0.0,2000.0,0.0,98029.0,47.5489,-122.006,1910.0,3075.0,1.0,2015.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0
6909200335.0,457500.0,3.0,2.25,1430.0,2003.0,2.0,0.0,3.0,8.0,980.0,450.0,1996.0,0.0,98144.0,47.5908,-122.292,2210.0,4000.0,0.0,2014.0,6.0,24.0,1.0,0.0,1.0,0.0,0.0
8945100320.0,136500.0,3.0,1.5,1420.0,8580.0,1.0,0.0,3.0,6.0,1420.0,0.0,1962.0,0.0,98023.0,47.3076,-122.362,1200.0,8580.0,0.0,2014.0,5.0,6.0,1.0,0.0,0.0,0.0,1.0
8945100320.0,224097.0,3.0,1.5,1420.0,8580.0,1.0,0.0,3.0,6.0,1420.0,0.0,1962.0,0.0,98023.0,47.3076,-122.362,1200.0,8580.0,0.0,2014.0,10.0,8.0,1.0,0.0,0.0,1.0,0.0
6792200282.0,254000.0,3.0,2.5,1560.0,10608.0,2.0,0.0,3.0,7.0,1560.0,0.0,1994.0,0.0,98042.0,47.3572,-122.161,1360.0,10608.0,0.0,2014.0,9.0,22.0,1.0,0.0,1.0,0.0,0.0
1471701170.0,335000.0,4.0,2.25,2030.0,13500.0,1.0,0.0,3.0,7.0,1230.0,800.0,1963.0,0.0,98059.0,47.4596,-122.066,1830.0,13800.0,0.0,2014.0,6.0,11.0,1.0,0.0,1.0,0.0,0.0
8564850200.0,594950.0,5.0,2.5,3280.0,6553.0,2.0,0.0,3.0,9.0,3280.0,0.0,2012.0,0.0,98045.0,47.475,-121.737,3360.0,7242.0,1.0,2015.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0
1471610070.0,350000.0,3.0,1.75,1360.0,18123.0,1.0,0.0,3.0,8.0,1360.0,0.0,1983.0,0.0,98045.0,47.4716,-121.756,1570.0,16817.0,0.0,2014.0,8.0,27.0,1.0,0.0,1.0,0.0,0.0
3384300160.0,169950.0,3.0,1.0,1180.0,9832.0,1.0,0.0,3.0,7.0,1180.0,0.0,1970.0,0.0,98042.0,47.3845,-122.085,1220.0,9894.0,0.0,2014.0,9.0,16.0,1.0,0.0,0.0,1.0,0.0
6139800390.0,432500.0,3.0,2.5,1940.0,10800.0,1.0,0.0,3.0,8.0,1340.0,600.0,1979.0,0.0,98077.0,47.7471,-122.075,2080.0,9600.0,0.0,2014.0,10.0,6.0,1.0,0.0,0.0,0.0,1.0
8819900270.0,440000.0,2.0,1.75,1300.0,4000.0,2.0,0.0,3.0,7.0,1300.0,0.0,1948.0,0.0,98105.0,47.6687,-122.288,1350.0,4013.0,0.0,2014.0,5.0,20.0,1.0,0.0,1.0,0.0,0.0
8944290200.0,233703.0,3.0,2.25,1650.0,3788.0,2.0,0.0,3.0,7.0,1650.0,0.0,1985.0,0.0,98031.0,47.3908,-122.167,1510.0,3994.0,0.0,2014.0,9.0,18.0,1.0,0.0,1.0,0.0,0.0
4057300030.0,310000.0,3.0,1.5,1140.0,3292.0,2.0,0.0,3.0,7.0,1140.0,0.0,1988.0,0.0,98029.0,47.5701,-122.017,1150.0,3592.0,0.0,2014.0,11.0,14.0,1.0,0.0,0.0,1.0,0.0
1277000240.0,735000.0,3.0,2.5,2540.0,6762.0,2.0,0.0,3.0,10.0,2540.0,0.0,1998.0,0.0,98007.0,47.6239,-122.144,2870.0,6631.0,1.0,2015.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0
3345100002.0,730000.0,4.0,2.75,3440.0,8150.0,2.0,0.0,3.0,10.0,3440.0,0.0,2014.0,0.0,98056.0,47.5168,-122.189,2560.0,8315.0,1.0,2014.0,12.0,17.0,1.0,0.0,1.0,0.0,0.0
179000505.0,257000.0,3.0,1.75,1800.0,9000.0,1.0,0.0,3.0,7.0,1200.0,600.0,1961.0,0.0,98178.0,47.4932,-122.278,980.0,6000.0,0.0,2014.0,10.0,24.0,1.0,0.0,0.0,0.0,1.0
1972200751.0,485000.0,2.0,2.25,1260.0,1240.0,3.0,0.0,3.0,8.0,1260.0,0.0,2004.0,0.0,98103.0,47.6531,-122.352,1330.0,1300.0,0.0,2014.0,5.0,19.0,1.0,0.0,1.0,0.0,0.0
868002080.0,899000.0,4.0,2.25,2370.0,6000.0,1.0,2.0,3.0,8.0,1440.0,930.0,1959.0,0.0,98177.0,47.7023,-122.388,3280.0,8843.0,1.0,2014.0,6.0,19.0,1.0,0.0,1.0,0.0,0.0
4426600125.0,279000.0,3.0,1.0,1520.0,8055.0,1.5,0.0,3.0,7.0,1520.0,0.0,1952.0,0.0,98125.0,47.7222,-122.305,1560.0,8160.0,0.0,2014.0,11.0,18.0,1.0,0.0,1.0,0.0,0.0
1683500140.0,225000.0,4.0,2.0,1750.0,7245.0,1.0,0.0,4.0,7.0,1050.0,700.0,1974.0,0.0,98092.0,47.3164,-122.196,1640.0,7245.0,0.0,2014.0,12.0,11.0,1.0,0.0,0.0,0.0,1.0
1689401230.0,1360000.0,3.0,1.5,2680.0,4775.0,2.0,2.0,5.0,8.0,1880.0,800.0,1913.0,0.0,98109.0,47.6333,-122.347,2280.0,5947.0,1.0,2014.0,6.0,25.0,1.0,0.0,1.0,0.0,0.0
7852060370.0,355000.0,3.0,2.5,1590.0,4242.0,2.0,0.0,3.0,7.0,1590.0,0.0,2000.0,0.0,98065.0,47.5309,-121.876,1590.0,3702.0,0.0,2014.0,8.0,11.0,1.0,0.0,1.0,0.0,0.0
3876200060.0,382500.0,4.0,1.75,1560.0,8700.0,1.0,0.0,4.0,7.0,1560.0,0.0,1967.0,0.0,98034.0,47.7274,-122.181,2080.0,8000.0,0.0,2014.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0
2571910260.0,324360.0,3.0,2.5,2000.0,9669.0,2.0,0.0,4.0,8.0,2000.0,0.0,1992.0,0.0,98022.0,47.1964,-122.009,1930.0,9202.0,0.0,2014.0,11.0,7.0,1.0,0.0,1.0,0.0,0.0
8731900640.0,315000.0,3.0,1.75,2380.0,10450.0,1.5,0.0,3.0,8.0,2380.0,0.0,1966.0,0.0,98023.0,47.3143,-122.37,2320.0,8500.0,0.0,2015.0,3.0,24.0,1.0,0.0,0.0,1.0,0.0
1826049094.0,426000.0,2.0,1.0,2230.0,11472.0,2.0,0.0,3.0,7.0,2230.0,0.0,1951.0,0.0,98133.0,47.7372,-122.35,1870.0,8649.0,0.0,2014.0,7.0,16.0,1.0,0.0,1.0,0.0,0.0
2345700260.0,395000.0,5.0,2.5,2820.0,6305.0,2.0,0.0,3.0,8.0,2820.0,0.0,2003.0,0.0,98003.0,47.2616,-122.296,2610.0,6306.0,0.0,2015.0,4.0,6.0,1.0,0.0,1.0,0.0,0.0
3622069050.0,212644.0,3.0,1.0,1570.0,9650.0,1.5,0.0,5.0,5.0,1570.0,0.0,1922.0,0.0,98010.0,47.3531,-121.982,1330.0,9650.0,0.0,2014.0,11.0,21.0,1.0,0.0,1.0,0.0,0.0
3342100160.0,510000.0,3.0,3.0,1845.0,5100.0,2.0,2.0,5.0,8.0,1845.0,0.0,1947.0,0.0,98056.0,47.5204,-122.208,2100.0,7650.0,1.0,2014.0,10.0,9.0,1.0,0.0,1.0,0.0,0.0
2422049104.0,85000.0,2.0,1.0,830.0,9000.0,1.0,0.0,3.0,6.0,830.0,0.0,1939.0,0.0,98032.0,47.3813,-122.243,1160.0,7680.0,0.0,2014.0,9.0,15.0,1.0,0.0,0.0,1.0,0.0
2422049104.0,235000.0,2.0,1.0,830.0,9000.0,1.0,0.0,3.0,6.0,830.0,0.0,1939.0,0.0,98032.0,47.3813,-122.243,1160.0,7680.0,0.0,2014.0,12.0,30.0,1.0,0.0,0.0,0.0,1.0
6600350140.0,295000.0,4.0,2.5,2030.0,5754.0,2.0,0.0,3.0,8.0,2030.0,0.0,2001.0,0.0,98042.0,47.3542,-122.137,2030.0,5784.0,0.0,2015.0,4.0,8.0,1.0,0.0,1.0,0.0,0.0
510003230.0,720001.0,3.0,2.5,1430.0,2200.0,1.5,0.0,4.0,7.0,1430.0,0.0,1910.0,0.0,98103.0,47.6601,-122.331,1740.0,4275.0,1.0,2014.0,8.0,10.0,1.0,0.0,1.0,0.0,0.0
1995200200.0,313950.0,3.0,1.0,1510.0,6083.0,1.0,0.0,4.0,6.0,860.0,650.0,1940.0,0.0,98115.0,47.6966,-122.324,1510.0,5712.0,0.0,2014.0,5.0,6.0,1.0,0.0,1.0,0.0,0.0
1995200200.0,415000.0,3.0,1.0,1510.0,6083.0,1.0,0.0,4.0,6.0,860.0,650.0,1940.0,0.0,98115.0,47.6966,-122.324,1510.0,5712.0,0.0,2014.0,10.0,8.0,1.0,0.0,0.0,1.0,0.0
2473480350.0,305000.0,3.0,1.75,1610.0,12247.0,1.0,0.0,3.0,8.0,1610.0,0.0,1981.0,0.0,98058.0,47.4476,-122.124,2010.0,9271.0,0.0,2014.0,5.0,19.0,1.0,0.0,0.0,0.0,1.0
1189000700.0,625000.0,3.0,1.5,1600.0,4128.0,1.5,0.0,3.0,8.0,1250.0,350.0,1906.0,0.0,98122.0,47.6122,-122.297,1540.0,3976.0,1.0,2014.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0
7923700030.0,490000.0,3.0,1.0,1420.0,11040.0,1.0,0.0,4.0,7.0,1420.0,0.0,1961.0,0.0,98007.0,47.5969,-122.14,1530.0,8208.0,0.0,2015.0,4.0,14.0,1.0,0.0,1.0,0.0,0.0
1796360340.0,269950.0,3.0,2.0,1660.0,8641.0,2.0,0.0,4.0,8.0,1660.0,0.0,1987.0,0.0,98042.0,47.3663,-122.088,1490.0,8641.0,0.0,2014.0,7.0,22.0,1.0,0.0,1.0,0.0,0.0
625059036.0,2700000.0,5.0,4.0,4230.0,27295.0,2.0,4.0,3.0,8.0,3230.0,1000.0,1949.0,1985.0,98033.0,47.6803,-122.214,2660.0,27295.0,1.0,2014.0,8.0,13.0,0.0,1.0,0.0,1.0,0.0
5694500200.0,829000.0,4.0,3.0,3310.0,4500.0,2.5,0.0,5.0,9.0,2910.0,400.0,1900.0,0.0,98103.0,47.6594,-122.345,1440.0,3750.0,1.0,2014.0,8.0,13.0,1.0,0.0,1.0,0.0,0.0
224069114.0,635000.0,4.0,2.5,2470.0,77550.0,1.0,0.0,4.0,7.0,2470.0,0.0,1987.0,0.0,98075.0,47.5888,-122.011,2490.0,40894.0,1.0,2014.0,8.0,29.0,1.0,0.0,1.0,0.0,0.0
5379802871.0,217500.0,3.0,1.0,1040.0,9750.0,1.0,0.0,3.0,7.0,1040.0,0.0,1959.0,0.0,98188.0,47.4553,-122.274,1510.0,11100.0,0.0,2015.0,3.0,12.0,1.0,0.0,1.0,0.0,0.0
1311600030.0,270000.0,4.0,1.75,1850.0,7350.0,1.0,0.0,3.0,7.0,1050.0,800.0,1965.0,0.0,98001.0,47.3413,-122.277,1450.0,7250.0,0.0,2014.0,7.0,16.0,1.0,0.0,0.0,0.0,1.0
669000350.0,1250000.0,3.0,3.0,4610.0,8400.0,2.0,2.0,3.0,8.0,2790.0,1820.0,1947.0,1999.0,98144.0,47.5854,-122.292,2160.0,5000.0,1.0,2014.0,9.0,26.0,1.0,0.0,1.0,0.0,0.0
2494000070.0,480000.0,4.0,2.5,2480.0,5100.0,2.0,0.0,3.0,8.0,2480.0,0.0,2007.0,0.0,98019.0,47.7383,-121.969,2270.0,5115.0,0.0,2015.0,1.0,27.0,1.0,0.0,1.0,0.0,0.0
2771600350.0,575000.0,3.0,1.75,2130.0,6500.0,1.0,2.0,3.0,8.0,1170.0,960.0,1954.0,0.0,98199.0,47.6424,-122.386,2020.0,5000.0,1.0,2014.0,5.0,6.0,1.0,0.0,0.0,0.0,1.0
1091310140.0,426950.0,4.0,2.75,2350.0,5589.0,2.0,0.0,3.0,7.0,2350.0,0.0,2001.0,0.0,98059.0,47.5098,-122.155,2014.0,6365.0,0.0,2014.0,11.0,3.0,1.0,0.0,0.0,1.0,0.0
1450100390.0,125000.0,3.0,1.0,920.0,7314.0,1.0,0.0,3.0,6.0,920.0,0.0,1960.0,0.0,98002.0,47.2892,-122.22,1010.0,7420.0,0.0,2014.0,9.0,5.0,1.0,0.0,1.0,0.0,0.0
1450100390.0,208000.0,3.0,1.0,920.0,7314.0,1.0,0.0,3.0,6.0,920.0,0.0,1960.0,0.0,98002.0,47.2892,-122.22,1010.0,7420.0,0.0,2015.0,3.0,16.0,1.0,0.0,1.0,0.0,0.0
2473250400.0,325000.0,4.0,2.0,1780.0,10622.0,1.0,0.0,4.0,7.0,900.0,880.0,1976.0,0.0,98058.0,47.4573,-122.158,1550.0,8900.0,0.0,2014.0,9.0,24.0,1.0,0.0,1.0,0.0,0.0
1420700030.0,597157.0,7.0,4.0,2690.0,10880.0,1.0,0.0,4.0,8.0,2690.0,0.0,1960.0,0.0,98033.0,47.6787,-122.168,1840.0,10836.0,1.0,2014.0,9.0,22.0,1.0,0.0,1.0,0.0,0.0
3630110340.0,728725.0,4.0,2.5,3010.0,3120.0,2.5,2.0,3.0,8.0,3010.0,0.0,2006.0,0.0,98029.0,47.5539,-121.996,2140.0,3840.0,1.0,2015.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0
1313000240.0,708000.0,5.0,2.0,3180.0,10800.0,1.0,0.0,3.0,8.0,1910.0,1270.0,1968.0,0.0,98052.0,47.6354,-122.103,2440.0,9750.0,1.0,2014.0,8.0,18.0,1.0,0.0,0.0,0.0,1.0
1441600160.0,1300000.0,4.0,3.0,4120.0,14021.0,2.0,0.0,3.0,11.0,4120.0,0.0,2005.0,0.0,98075.0,47.5985,-122.026,4390.0,14684.0,1.0,2014.0,7.0,23.0,1.0,0.0,1.0,0.0,0.0
8807600140.0,405000.0,3.0,1.0,1280.0,11625.0,1.0,0.0,4.0,7.0,1280.0,0.0,1977.0,0.0,98053.0,47.6827,-122.059,1320.0,10875.0,0.0,2015.0,4.0,24.0,1.0,0.0,1.0,0.0,0.0
8928100125.0,550000.0,4.0,2.75,1690.0,6090.0,1.5,0.0,3.0,7.0,1400.0,290.0,1945.0,0.0,98115.0,47.6814,-122.269,1820.0,6090.0,1.0,2014.0,10.0,28.0,1.0,0.0,0.0,1.0,0.0
7853302180.0,451000.0,4.0,2.5,2320.0,5375.0,2.0,0.0,3.0,7.0,2320.0,0.0,2006.0,0.0,98065.0,47.5415,-121.883,2060.0,5395.0,0.0,2015.0,4.0,9.0,1.0,0.0,0.0,1.0,0.0
9325200160.0,540500.0,5.0,3.75,3090.0,7415.0,2.0,0.0,3.0,8.0,3090.0,0.0,2014.0,0.0,98166.0,47.435,-122.329,2790.0,7425.0,1.0,2014.0,6.0,19.0,1.0,0.0,1.0,0.0,0.0
98001000.0,1030000.0,5.0,3.5,5050.0,16500.0,2.0,2.0,3.0,11.0,5050.0,0.0,2001.0,0.0,98075.0,47.5863,-121.967,4570.0,16500.0,1.0,2014.0,10.0,7.0,1.0,0.0,0.0,0.0,1.0
3306200240.0,218000.0,4.0,1.0,1640.0,10455.0,1.0,0.0,3.0,7.0,950.0,690.0,1963.0,0.0,98023.0,47.2974,-122.366,1360.0,9750.0,0.0,2014.0,11.0,25.0,1.0,0.0,1.0,0.0,0.0
7436500060.0,562000.0,4.0,2.25,2170.0,7007.0,1.0,0.0,3.0,8.0,1540.0,630.0,1974.0,0.0,98033.0,47.672,-122.169,2040.0,7700.0,1.0,2014.0,10.0,20.0,1.0,0.0,1.0,0.0,0.0
1022059032.0,401500.0,4.0,2.5,3140.0,94525.0,2.0,0.0,4.0,8.0,2280.0,860.0,1977.0,0.0,98042.0,47.4155,-122.163,1910.0,14300.0,0.0,2014.0,8.0,12.0,1.0,0.0,1.0,0.0,0.0
1523049083.0,196700.0,2.0,1.0,1090.0,9994.0,1.0,0.0,3.0,7.0,1090.0,0.0,1954.0,0.0,98168.0,47.4761,-122.287,1090.0,11700.0,0.0,2014.0,11.0,12.0,1.0,0.0,0.0,0.0,1.0
9346920070.0,583000.0,3.0,1.75,1930.0,10183.0,1.0,0.0,4.0,8.0,1480.0,450.0,1975.0,0.0,98006.0,47.5624,-122.135,2320.0,10000.0,1.0,2014.0,8.0,22.0,1.0,0.0,1.0,0.0,0.0
